repeats,set,accuracy,precision,recall,f1,roc_auc,pr_auc
0,validation,0.8289473684210527,0.9,0.7297297297297297,0.8059701492537312,0.887040887040887,0.8948190052642606
0,test,0.8604651162790697,0.8947368421052632,0.8095238095238095,0.8500000000000001,0.9177489177489178,0.9216761759576917
1,validation,0.8289473684210527,0.9615384615384616,0.6756756756756757,0.7936507936507937,0.8828828828828829,0.8929022444866547
1,test,0.8372093023255814,1.0,0.6666666666666666,0.8,0.9090909090909092,0.9379737284453118
2,validation,0.8947368421052632,0.967741935483871,0.8108108108108109,0.8823529411764706,0.9376299376299375,0.9516125013125102
2,test,0.8604651162790697,0.9411764705882353,0.7619047619047619,0.8421052631578947,0.91991341991342,0.9312467414233881
3,validation,0.8701298701298701,0.9117647058823529,0.8157894736842105,0.861111111111111,0.9331983805668016,0.9502516999384079
3,test,0.8571428571428571,0.9411764705882353,0.7619047619047619,0.8421052631578947,0.9206349206349206,0.9353142903486436
4,validation,0.8571428571428571,0.9655172413793104,0.7368421052631579,0.835820895522388,0.9210526315789473,0.9437190625031417
4,test,0.8571428571428571,1.0,0.7142857142857143,0.8333333333333333,0.9410430839002267,0.9615045091360881
5,validation,0.8051948051948052,1.0,0.6052631578947368,0.7540983606557378,0.9129554655870445,0.9345765443795456
5,test,0.8333333333333334,0.9375,0.7142857142857143,0.8108108108108109,0.9138321995464853,0.9318603292370833
6,validation,0.8051948051948052,0.8108108108108109,0.7894736842105263,0.8,0.8717948717948718,0.8982192868714497
6,test,0.8333333333333334,0.7916666666666666,0.9047619047619048,0.8444444444444444,0.9614512471655328,0.9692396959093873
7,validation,0.7402597402597403,0.95,0.5,0.6551724137931034,0.9075573549257759,0.9191667456073336
7,test,0.8571428571428571,0.9411764705882353,0.7619047619047619,0.8421052631578947,0.9591836734693877,0.9446501959880995
8,validation,0.8181818181818182,0.8157894736842105,0.8157894736842105,0.8157894736842104,0.893387314439946,0.9166126631858837
8,test,0.8095238095238095,0.8333333333333334,0.75,0.7894736842105262,0.8772727272727273,0.9108054280529125
9,validation,0.8571428571428571,1.0,0.7105263157894737,0.8307692307692308,0.9001349527665317,0.9261582019498935
9,test,0.8095238095238095,0.8333333333333334,0.75,0.7894736842105262,0.9181818181818181,0.9247257324228949
